"Airline","Month","Departure_Hour","Total_Flights","Average_Departure_Delay","Average_Arrival_Delay","Total_Departure_Delay_Time","Total_Arrival_Delay_Time"
JetBlue Airways,9,7,496,1.13,-4.29,3497.0,4014.0
JetBlue Airways,9,8,420,3.45,-1.24,3791.0,4160.0
JetBlue Airways,9,9,514,4.96,-3.14,5346.0,5016.0
JetBlue Airways,9,10,461,5.13,-1.25,4877.0,4804.0
JetBlue Airways,9,11,426,9.64,2.15,6248.0,5873.0
JetBlue Airways,9,12,398,6.08,0.92,4696.0,5153.0
JetBlue Airways,9,13,428,13.45,7.42,7606.0,7811.0
JetBlue Airways,9,14,399,15.98,9.84,8060.0,8417.0
JetBlue Airways,9,15,401,17.27,11.42,8616.0,8803.0
JetBlue Airways,9,16,355,14.03,6.10,6414.0,6353.0
JetBlue Airways,9,17,405,13.76,5.11,7313.0,7048.0
JetBlue Airways,9,18,376,22.94,17.77,10225.0,10511.0
JetBlue Airways,9,19,366,17.38,9.15,7867.0,7371.0
JetBlue Airways,9,20,326,19.05,11.95,7465.0,7103.0
JetBlue Airways,9,21,288,20.77,15.57,7082.0,7138.0
JetBlue Airways,9,22,185,20.68,13.81,4551.0,4228.0
JetBlue Airways,9,23,159,19.69,14.76,3731.0,3725.0
JetBlue Airways,10,0,5,0.00,-12.40,19.0,1.0
JetBlue Airways,10,1,7,-13.14,-21.86,0.0,17.0
JetBlue Airways,10,2,1,-12.00,-13.00,0.0,0.0
JetBlue Airways,10,3,16,7.63,3.25,240.0,216.0
JetBlue Airways,10,4,7,-3.29,-12.86,16.0,21.0
JetBlue Airways,10,5,136,-0.90,-4.12,779.0,916.0
JetBlue Airways,10,6,462,-2.71,-5.02,1419.0,2282.0
JetBlue Airways,10,7,492,-2.72,-5.71,1735.0,2601.0
JetBlue Airways,10,8,498,-0.80,-4.49,2558.0,3291.0
JetBlue Airways,10,9,519,2.89,-1.94,4092.0,4321.0
JetBlue Airways,10,10,556,5.05,-0.69,5543.0,5638.0
JetBlue Airways,10,11,479,6.61,1.48,5354.0,5596.0
JetBlue Airways,10,12,408,8.16,3.18,5143.0,5384.0
JetBlue Airways,10,13,475,13.31,7.74,8276.0,8337.0
JetBlue Airways,10,14,445,14.90,8.12,8197.0,8058.0
JetBlue Airways,10,15,401,15.34,9.96,7712.0,7722.0
JetBlue Airways,10,16,393,15.63,8.48,7525.0,7244.0
JetBlue Airways,10,17,438,18.49,11.63,9590.0,9342.0
JetBlue Airways,10,18,423,21.06,16.11,10603.0,10649.0
JetBlue Airways,10,19,442,16.79,9.26,8985.0,8521.0
JetBlue Airways,10,20,362,15.43,8.51,6999.0,6554.0
JetBlue Airways,10,21,296,21.00,16.70,7366.0,7235.0
JetBlue Airways,10,22,174,13.16,8.68,2872.0,2772.0
JetBlue Airways,10,23,177,14.22,9.47,3123.0,3015.0
JetBlue Airways,11,0,9,1.11,-6.89,51.0,48.0
JetBlue Airways,11,1,11,2.91,0.64,109.0,107.0
JetBlue Airways,11,2,8,2.88,0.25,89.0,83.0
JetBlue Airways,11,3,4,23.75,19.75,115.0,104.0
JetBlue Airways,11,4,8,0.63,-1.13,50.0,59.0
JetBlue Airways,11,5,194,1.08,-2.48,1316.0,1602.0
JetBlue Airways,11,6,559,-0.01,-3.69,3265.0,4104.0
JetBlue Airways,11,7,494,1.26,-2.45,3638.0,4243.0
JetBlue Airways,11,8,484,2.50,-1.43,3724.0,4297.0
JetBlue Airways,11,9,494,4.22,-0.90,4868.0,4881.0
JetBlue Airways,11,10,564,5.57,0.47,5751.0,5921.0
JetBlue Airways,11,11,470,7.29,2.83,5751.0,5815.0
JetBlue Airways,11,12,411,7.57,3.34,5099.0,5496.0
JetBlue Airways,11,13,454,12.54,5.83,7483.0,7079.0
JetBlue Airways,11,14,428,16.45,10.90,8746.0,8806.0
JetBlue Airways,11,15,475,15.00,10.99,8777.0,8994.0
JetBlue Airways,11,16,392,15.55,9.66,7627.0,7508.0
JetBlue Airways,11,17,439,19.16,13.49,10068.0,9859.0
JetBlue Airways,11,18,447,18.47,13.65,9862.0,9742.0
JetBlue Airways,11,19,411,17.52,12.41,8728.0,8390.0
JetBlue Airways,11,20,419,18.62,15.00,9317.0,9373.0
JetBlue Airways,11,21,343,14.67,8.84,6311.0,6042.0
JetBlue Airways,11,22,202,15.91,12.46,3887.0,3827.0
JetBlue Airways,11,23,182,12.41,8.30,3093.0,3106.0
JetBlue Airways,12,0,7,2.57,-11.00,35.0,15.0
JetBlue Airways,12,1,7,8.71,5.14,114.0,119.0
JetBlue Airways,12,2,7,27.86,28.00,205.0,205.0
JetBlue Airways,12,3,18,72.89,70.61,1389.0,1367.0
JetBlue Airways,12,4,29,45.93,41.97,1407.0,1393.0
JetBlue Airways,12,5,179,3.79,-0.01,1629.0,2003.0
JetBlue Airways,12,6,569,7.27,5.93,6859.0,8257.0
JetBlue Airways,12,7,537,4.42,2.39,4808.0,6098.0
JetBlue Airways,12,8,486,4.14,0.89,4049.0,5442.0
JetBlue Airways,12,9,506,13.66,11.20,9027.0,9875.0
JetBlue Airways,12,10,521,17.19,14.15,10883.0,11318.0
JetBlue Airways,12,11,504,12.83,11.52,8356.0,9258.0
JetBlue Airways,12,12,392,20.37,17.48,9360.0,9733.0
JetBlue Airways,12,13,506,26.71,22.20,14926.0,14852.0
JetBlue Airways,12,14,497,29.82,25.16,16364.0,16203.0
JetBlue Airways,12,15,471,29.65,25.52,15200.0,15049.0
JetBlue Airways,12,16,404,31.53,25.85,13761.0,13226.0
JetBlue Airways,12,17,448,27.65,25.58,13648.0,14400.0
JetBlue Airways,12,18,447,36.61,34.61,17439.0,17767.0
JetBlue Airways,12,19,431,33.38,32.07,15447.0,16047.0
JetBlue Airways,12,20,405,33.80,31.20,14799.0,14911.0
JetBlue Airways,12,21,438,28.31,24.49,13617.0,13251.0
JetBlue Airways,12,22,216,34.44,30.29,7929.0,7642.0
JetBlue Airways,12,23,202,40.66,34.43,8720.0,8324.0
Mesa Airlines Inc.,1,5,105,5.91,-0.93,1197.0,1322.0
Mesa Airlines Inc.,1,6,349,4.56,0.77,3135.0,3922.0
Mesa Airlines Inc.,1,7,346,4.79,-1.16,3225.0,3566.0
Mesa Airlines Inc.,1,8,343,9.21,5.97,4679.0,5184.0
Mesa Airlines Inc.,1,9,317,8.47,3.25,4052.0,4156.0
Mesa Airlines Inc.,1,10,474,10.05,4.32,6579.0,6534.0
Mesa Airlines Inc.,1,11,244,11.39,4.75,3603.0,3272.0
Mesa Airlines Inc.,1,12,560,13.32,7.70,9627.0,9350.0
Mesa Airlines Inc.,1,13,173,13.14,5.25,3066.0,2972.0
Mesa Airlines Inc.,1,14,481,5.96,0.41,4685.0,4824.0
Mesa Airlines Inc.,1,15,253,15.67,9.34,5037.0,5023.0
Mesa Airlines Inc.,1,16,457,5.96,1.61,4664.0,5059.0
Mesa Airlines Inc.,1,17,335,8.76,3.79,4197.0,4471.0
Mesa Airlines Inc.,1,18,373,18.02,13.69,8048.0,8162.0
Mesa Airlines Inc.,1,19,330,17.78,12.39,7114.0,6972.0
Mesa Airlines Inc.,1,20,194,3.66,-0.87,1546.0,1667.0
Mesa Airlines Inc.,1,21,108,8.76,6.05,1314.0,1391.0
Mesa Airlines Inc.,1,22,131,17.91,14.40,2874.0,2989.0
Mesa Airlines Inc.,1,23,6,-16.00,-30.83,0.0,0.0
Mesa Airlines Inc.,2,5,105,9.73,4.83,1498.0,1510.0
Mesa Airlines Inc.,2,6,286,12.40,10.02,4784.0,5639.0
Mesa Airlines Inc.,2,7,307,10.51,8.02,4603.0,5406.0
Mesa Airlines Inc.,2,8,387,6.00,4.07,3901.0,4878.0
Mesa Airlines Inc.,2,9,307,6.73,2.31,3327.0,3397.0
Mesa Airlines Inc.,2,10,398,11.43,8.12,5825.0,6541.0
Mesa Airlines Inc.,2,11,193,7.29,3.76,2080.0,2268.0
Mesa Airlines Inc.,2,12,529,10.58,5.74,7537.0,7580.0
Mesa Airlines Inc.,2,13,167,17.08,10.63,3467.0,3276.0
Mesa Airlines Inc.,2,14,458,12.76,8.18,7474.0,7639.0
Mesa Airlines Inc.,2,15,228,14.07,8.62,4027.0,3976.0
Mesa Airlines Inc.,2,16,421,15.48,12.20,8028.0,8440.0
Mesa Airlines Inc.,2,17,323,9.32,5.21,4151.0,4595.0
Mesa Airlines Inc.,2,18,355,12.52,8.01,5671.0,5846.0
Mesa Airlines Inc.,2,19,320,10.33,4.05,4350.0,4173.0
Mesa Airlines Inc.,2,20,187,18.52,13.85,4098.0,4140.0
Mesa Airlines Inc.,2,21,70,12.60,11.83,1078.0,1227.0
Mesa Airlines Inc.,2,22,87,2.90,0.55,545.0,677.0
Mesa Airlines Inc.,2,23,4,-1.75,-21.50,16.0,0.0
Mesa Airlines Inc.,3,0,1,-3.00,-1.00,0.0,0.0
Mesa Airlines Inc.,3,5,116,0.71,-2.42,705.0,798.0
Mesa Airlines Inc.,3,6,299,11.44,6.14,4827.0,5227.0
Mesa Airlines Inc.,3,7,360,6.33,2.20,4076.0,4757.0
Mesa Airlines Inc.,3,8,405,1.85,-2.47,2570.0,3289.0
Mesa Airlines Inc.,3,9,353,0.55,-3.75,1880.0,2379.0
Mesa Airlines Inc.,3,10,430,5.21,1.54,4041.0,4573.0
Mesa Airlines Inc.,3,11,191,7.79,3.01,2299.0,2388.0
Mesa Airlines Inc.,3,12,590,7.70,2.23,6836.0,6714.0
Mesa Airlines Inc.,3,13,217,5.02,-1.22,2011.0,1964.0
Mesa Airlines Inc.,3,14,443,6.16,0.77,4524.0,4566.0
Mesa Airlines Inc.,3,15,230,6.93,3.10,2540.0,2788.0
Mesa Airlines Inc.,3,16,507,9.09,4.50,6533.0,6824.0
Mesa Airlines Inc.,3,17,325,13.23,5.79,5708.0,5540.0
Mesa Airlines Inc.,3,18,408,10.80,5.57,6152.0,6071.0
Mesa Airlines Inc.,3,19,372,10.53,4.54,5305.0,5192.0
Mesa Airlines Inc.,3,20,233,9.36,5.14,3070.0,2974.0
Mesa Airlines Inc.,3,21,77,20.82,18.32,1863.0,1805.0
Mesa Airlines Inc.,3,22,101,7.78,4.04,1189.0,1140.0
Mesa Airlines Inc.,3,23,4,5.75,-11.50,38.0,16.0
Mesa Airlines Inc.,4,5,87,1.34,-2.56,568.0,630.0
Mesa Airlines Inc.,4,6,230,2.43,-2.39,1764.0,2035.0
Mesa Airlines Inc.,4,7,312,6.05,-1.23,3403.0,3397.0
Mesa Airlines Inc.,4,8,358,5.31,0.12,3480.0,3754.0
Mesa Airlines Inc.,4,9,272,4.26,0.16,2397.0,2847.0
Mesa Airlines Inc.,4,10,374,2.44,-2.41,2432.0,2641.0
Mesa Airlines Inc.,4,11,203,4.11,-1.80,1756.0,1775.0
Mesa Airlines Inc.,4,12,471,5.82,1.12,4801.0,5433.0
Mesa Airlines Inc.,4,13,189,4.98,-4.09,1812.0,1628.0
Mesa Airlines Inc.,4,14,390,5.97,1.12,3980.0,4255.0
Mesa Airlines Inc.,4,15,167,10.96,5.46,2592.0,2661.0
Mesa Airlines Inc.,4,16,384,9.61,5.68,5232.0,5774.0
Mesa Airlines Inc.,4,17,327,8.04,1.85,3897.0,4282.0
Mesa Airlines Inc.,4,18,296,17.04,13.54,6220.0,6403.0
Mesa Airlines Inc.,4,19,265,6.82,-0.49,2980.0,2841.0
Mesa Airlines Inc.,4,20,182,9.21,4.26,2550.0,2604.0
Mesa Airlines Inc.,4,21,49,41.24,38.71,2165.0,2146.0
Mesa Airlines Inc.,4,22,63,9.37,6.59,859.0,865.0
Mesa Airlines Inc.,5,5,93,0.29,-2.18,407.0,542.0
Mesa Airlines Inc.,5,6,272,2.87,-3.77,2081.0,2256.0
Mesa Airlines Inc.,5,7,283,2.24,-4.14,1930.0,2152.0
Mesa Airlines Inc.,5,8,327,7.03,1.55,3591.0,3887.0
Mesa Airlines Inc.,5,9,309,2.84,-3.73,2235.0,2411.0
Mesa Airlines Inc.,5,10,386,11.93,8.10,5875.0,6088.0
Mesa Airlines Inc.,5,11,170,28.74,23.12,5533.0,5540.0
Mesa Airlines Inc.,5,12,577,12.24,8.90,9339.0,10128.0
Mesa Airlines Inc.,5,13,164,15.70,6.77,3232.0,3081.0
Mesa Airlines Inc.,5,14,450,10.16,5.39,6318.0,7107.0
Mesa Airlines Inc.,5,15,182,16.75,11.60,3748.0,3874.0
Mesa Airlines Inc.,5,16,443,16.38,10.93,8777.0,8900.0
Mesa Airlines Inc.,5,17,336,6.85,-0.79,3359.0,3318.0
Mesa Airlines Inc.,5,18,299,23.90,16.67,7950.0,7696.0
Mesa Airlines Inc.,5,19,292,16.91,12.42,6078.0,6027.0
Mesa Airlines Inc.,5,20,180,30.73,28.30,6074.0,6250.0
Mesa Airlines Inc.,5,21,42,21.02,17.81,989.0,963.0
Mesa Airlines Inc.,5,22,100,28.83,26.95,3118.0,3140.0
Mesa Airlines Inc.,5,23,4,-5.50,-10.00,0.0,0.0
Mesa Airlines Inc.,6,5,88,6.56,3.75,947.0,995.0
Mesa Airlines Inc.,6,6,255,8.73,3.93,3232.0,3279.0
Mesa Airlines Inc.,6,7,353,11.12,9.54,5397.0,6047.0
Mesa Airlines Inc.,6,8,348,9.28,5.85,4470.0,4732.0
Mesa Airlines Inc.,6,9,311,8.37,5.39,3771.0,4021.0
Mesa Airlines Inc.,6,10,404,15.23,9.87,7309.0,7201.0
Mesa Airlines Inc.,6,11,154,9.36,6.36,2031.0,2274.0
Mesa Airlines Inc.,6,12,485,17.52,13.90,9786.0,10116.0
Mesa Airlines Inc.,6,13,161,33.02,29.54,5890.0,5941.0
Mesa Airlines Inc.,6,14,364,19.16,17.24,8145.0,8864.0
Mesa Airlines Inc.,6,15,236,36.30,33.49,9268.0,9400.0
Mesa Airlines Inc.,6,16,425,27.48,26.28,12779.0,13339.0
Mesa Airlines Inc.,6,17,348,31.57,27.17,11868.0,11952.0
Mesa Airlines Inc.,6,18,317,35.25,33.04,11858.0,12283.0
Mesa Airlines Inc.,6,19,318,27.49,23.26,9608.0,9529.0
Mesa Airlines Inc.,6,20,155,44.54,42.44,7258.0,7383.0
Mesa Airlines Inc.,6,21,60,44.22,40.10,2777.0,2702.0
Mesa Airlines Inc.,6,22,105,35.54,31.67,3916.0,3844.0
Mesa Airlines Inc.,6,23,3,308.67,302.67,932.0,908.0
Mesa Airlines Inc.,7,5,90,19.61,16.46,2124.0,2082.0
Mesa Airlines Inc.,7,6,246,4.80,0.73,2288.0,2475.0
Mesa Airlines Inc.,7,7,389,8.97,4.94,5262.0,5532.0
Mesa Airlines Inc.,7,8,375,7.56,4.16,4409.0,4607.0
Mesa Airlines Inc.,7,9,310,8.95,5.13,3998.0,4291.0
Mesa Airlines Inc.,7,10,491,6.48,2.49,5036.0,5203.0
Mesa Airlines Inc.,7,11,182,13.17,9.89,3075.0,3235.0
Mesa Airlines Inc.,7,12,501,17.25,14.01,10445.0,10970.0
Mesa Airlines Inc.,7,13,211,17.39,15.38,4385.0,4796.0
Mesa Airlines Inc.,7,14,452,17.00,13.36,9074.0,9271.0
Mesa Airlines Inc.,7,15,216,19.36,19.10,4870.0,5511.0
Mesa Airlines Inc.,7,16,480,21.22,19.76,11510.0,12069.0
Mesa Airlines Inc.,7,17,302,20.04,16.17,6870.0,7174.0
Mesa Airlines Inc.,7,18,346,31.18,27.06,11576.0,11304.0
Mesa Airlines Inc.,7,19,300,31.84,26.43,10465.0,9940.0
Mesa Airlines Inc.,7,20,233,27.03,23.85,7022.0,7086.0
Mesa Airlines Inc.,7,21,61,44.90,40.11,2854.0,2687.0
Mesa Airlines Inc.,7,22,125,32.71,27.26,4366.0,4158.0
Mesa Airlines Inc.,7,23,3,-3.00,-14.00,12.0,4.0
Mesa Airlines Inc.,8,5,97,4.72,-2.46,961.0,898.0
Mesa Airlines Inc.,8,6,249,4.97,1.61,2440.0,2620.0
Mesa Airlines Inc.,8,7,341,5.25,1.04,3416.0,3628.0
Mesa Airlines Inc.,8,8,430,5.31,2.20,4193.0,4687.0
Mesa Airlines Inc.,8,9,303,6.35,1.17,3309.0,3270.0
Mesa Airlines Inc.,8,10,483,5.23,0.18,4594.0,4710.0
Mesa Airlines Inc.,8,11,211,9.17,6.15,2760.0,3124.0
Mesa Airlines Inc.,8,12,554,16.35,13.74,11037.0,12049.0
Mesa Airlines Inc.,8,13,236,21.42,17.83,5897.0,6191.0
Mesa Airlines Inc.,8,14,417,18.80,15.28,9147.0,9512.0
Mesa Airlines Inc.,8,15,243,18.61,17.29,5396.0,5791.0
Mesa Airlines Inc.,8,16,456,21.44,19.05,11108.0,11808.0
Mesa Airlines Inc.,8,17,337,19.21,15.00,7370.0,7604.0
Mesa Airlines Inc.,8,18,362,24.31,20.02,9724.0,9420.0
Mesa Airlines Inc.,8,19,301,28.86,23.53,9523.0,9207.0
Mesa Airlines Inc.,8,20,261,26.53,22.67,7759.0,7620.0
Mesa Airlines Inc.,8,21,62,20.81,13.60,1450.0,1283.0
Mesa Airlines Inc.,8,22,129,20.50,13.42,2930.0,2669.0
Mesa Airlines Inc.,8,23,5,-7.80,-27.80,0.0,0.0
Mesa Airlines Inc.,9,5,98,8.31,0.54,1314.0,1283.0
Mesa Airlines Inc.,9,6,250,0.80,-5.47,1356.0,1522.0
Mesa Airlines Inc.,9,7,317,1.32,-4.53,2036.0,2267.0
Mesa Airlines Inc.,9,8,426,3.33,-3.66,3291.0,3304.0
Mesa Airlines Inc.,9,9,282,1.17,-4.93,1582.0,1628.0
Mesa Airlines Inc.,9,10,473,1.96,-3.59,2961.0,3082.0
Mesa Airlines Inc.,9,11,208,4.22,-3.44,1805.0,1768.0
Mesa Airlines Inc.,9,12,507,5.09,0.19,4729.0,5099.0
Mesa Airlines Inc.,9,13,191,2.85,-3.53,1377.0,1381.0
Mesa Airlines Inc.,9,14,468,5.96,0.59,4518.0,4757.0
Mesa Airlines Inc.,9,15,223,7.11,0.50,2423.0,2430.0
Mesa Airlines Inc.,9,16,486,11.56,6.63,7346.0,7651.0
Mesa Airlines Inc.,9,17,281,9.57,2.81,3634.0,3485.0
Mesa Airlines Inc.,9,18,343,10.76,5.78,4907.0,4989.0
Mesa Airlines Inc.,9,19,270,7.11,0.71,2945.0,2754.0
Mesa Airlines Inc.,9,20,196,12.99,6.98,3201.0,3077.0
Mesa Airlines Inc.,9,21,51,8.63,5.33,623.0,659.0
Mesa Airlines Inc.,9,22,108,23.13,15.23,2787.0,2510.0
Mesa Airlines Inc.,9,23,5,-5.00,-24.80,0.0,0.0
Mesa Airlines Inc.,10,5,97,1.77,-2.42,681.0,837.0
Mesa Airlines Inc.,10,6,253,1.53,-4.28,1598.0,1809.0
Mesa Airlines Inc.,10,7,360,6.58,2.14,3882.0,4245.0
Mesa Airlines Inc.,10,8,386,14.30,10.95,7049.0,7653.0
Mesa Airlines Inc.,10,9,306,10.82,6.27,4452.0,4712.0
Mesa Airlines Inc.,10,10,498,15.24,11.66,9476.0,9990.0
Mesa Airlines Inc.,10,11,221,8.74,2.21,2852.0,2717.0
Mesa Airlines Inc.,10,12,502,12.28,6.49,7792.0,7777.0
Mesa Airlines Inc.,10,13,184,12.25,5.24,2914.0,2737.0
Mesa Airlines Inc.,10,14,480,10.20,3.86,6620.0,6570.0
Mesa Airlines Inc.,10,15,238,11.88,7.23,3628.0,3658.0
Mesa Airlines Inc.,10,16,438,16.21,11.41,8613.0,8992.0
Mesa Airlines Inc.,10,17,327,10.43,4.39,4532.0,4588.0
Mesa Airlines Inc.,10,18,376,21.15,16.88,9081.0,9117.0
Mesa Airlines Inc.,10,19,311,10.63,3.57,4353.0,3945.0
Mesa Airlines Inc.,10,20,220,22.02,16.25,5605.0,5585.0
Mesa Airlines Inc.,10,21,54,12.35,8.85,852.0,834.0
Mesa Airlines Inc.,10,22,119,17.61,11.46,2439.0,2347.0
Mesa Airlines Inc.,10,23,5,-6.80,-22.00,0.0,4.0
Mesa Airlines Inc.,11,0,2,37.00,14.00,74.0,52.0
Mesa Airlines Inc.,11,5,91,9.10,1.09,1206.0,1154.0
Mesa Airlines Inc.,11,6,334,9.12,0.55,4443.0,4619.0
Mesa Airlines Inc.,11,7,294,7.03,2.74,3289.0,3801.0
Mesa Airlines Inc.,11,8,333,6.24,0.39,3517.0,3544.0
Mesa Airlines Inc.,11,9,270,7.17,3.06,3095.0,3274.0
Mesa Airlines Inc.,11,10,511,5.98,1.40,4994.0,5375.0
Mesa Airlines Inc.,11,11,179,8.78,0.19,2349.0,2190.0
Mesa Airlines Inc.,11,12,527,7.54,1.05,5973.0,5882.0
Mesa Airlines Inc.,11,13,171,12.64,6.05,2903.0,2908.0
Mesa Airlines Inc.,11,14,431,11.32,4.87,6430.0,6325.0
Mesa Airlines Inc.,11,15,243,8.09,1.38,2956.0,2980.0
Mesa Airlines Inc.,11,16,378,6.21,1.41,3855.0,3955.0
Mesa Airlines Inc.,11,17,341,8.77,0.20,4022.0,3619.0
Mesa Airlines Inc.,11,18,327,9.96,5.92,4403.0,4502.0
Mesa Airlines Inc.,11,19,346,12.33,4.16,5493.0,5194.0
Mesa Airlines Inc.,11,20,168,23.21,18.15,4552.0,4501.0
Mesa Airlines Inc.,11,21,98,14.29,10.94,1699.0,1785.0
Mesa Airlines Inc.,11,22,115,10.27,3.54,1614.0,1486.0
Mesa Airlines Inc.,11,23,9,1.22,-10.44,55.0,26.0
Mesa Airlines Inc.,12,0,1,-3.00,-7.00,0.0,0.0
Mesa Airlines Inc.,12,5,106,18.42,12.60,2316.0,2396.0
Mesa Airlines Inc.,12,6,302,9.75,2.96,4094.0,4249.0
Mesa Airlines Inc.,12,7,315,10.91,6.66,4597.0,5015.0
Mesa Airlines Inc.,12,8,335,14.33,11.30,5925.0,6353.0
Mesa Airlines Inc.,12,9,279,9.28,3.91,3578.0,3738.0
Mesa Airlines Inc.,12,10,497,15.69,10.75,9118.0,9173.0
Mesa Airlines Inc.,12,11,233,10.36,3.57,3095.0,3000.0
Mesa Airlines Inc.,12,12,500,10.80,4.11,6878.0,6396.0
Mesa Airlines Inc.,12,13,163,19.48,12.60,3616.0,3408.0
Mesa Airlines Inc.,12,14,468,15.92,9.14,8870.0,8606.0
Mesa Airlines Inc.,12,15,224,14.16,8.48,3934.0,4150.0
Mesa Airlines Inc.,12,16,406,13.00,7.80,6727.0,6901.0
Mesa Airlines Inc.,12,17,307,15.79,7.96,5576.0,5438.0
Mesa Airlines Inc.,12,18,365,23.49,17.81,9712.0,9334.0
Mesa Airlines Inc.,12,19,311,23.57,16.45,8135.0,7526.0
Mesa Airlines Inc.,12,20,179,18.69,13.12,3856.0,3584.0
Mesa Airlines Inc.,12,21,95,32.35,28.81,3296.0,3221.0
Mesa Airlines Inc.,12,22,75,58.68,55.09,4566.0,4543.0
Mesa Airlines Inc.,12,23,9,-1.78,-24.00,13.0,3.0
PSA Airlines Inc.,1,0,3,-7.00,-18.00,0.0,0.0
PSA Airlines Inc.,1,5,337,13.35,8.39,6237.0,6558.0
PSA Airlines Inc.,1,6,570,7.33,2.24,7401.0,8439.0
PSA Airlines Inc.,1,7,515,3.26,0.95,4612.0,5479.0
PSA Airlines Inc.,1,8,369,4.04,-0.75,3527.0,3662.0
PSA Airlines Inc.,1,9,824,5.43,1.24,8524.0,8750.0
PSA Airlines Inc.,1,10,437,6.86,-0.30,5022.0,4890.0
PSA Airlines Inc.,1,11,893,7.13,3.00,10249.0,10199.0
PSA Airlines Inc.,1,12,512,11.03,6.69,8053.0,8070.0
PSA Airlines Inc.,1,13,645,7.50,2.48,7714.0,7642.0
PSA Airlines Inc.,1,14,655,8.43,4.20,8491.0,8870.0
PSA Airlines Inc.,1,15,511,9.92,6.55,7334.0,7758.0
PSA Airlines Inc.,1,16,677,9.94,6.60,9611.0,9859.0
PSA Airlines Inc.,1,17,537,10.04,7.11,7636.0,8148.0
PSA Airlines Inc.,1,18,646,12.69,10.76,10987.0,11750.0
PSA Airlines Inc.,1,19,350,17.21,12.94,7597.0,7495.0
PSA Airlines Inc.,1,20,579,11.12,6.68,8676.0,8999.0
PSA Airlines Inc.,1,21,92,20.90,15.68,2334.0,2284.0
PSA Airlines Inc.,1,22,295,5.49,1.72,2746.0,2926.0
PSA Airlines Inc.,1,23,3,36.33,35.00,109.0,105.0
PSA Airlines Inc.,2,5,286,3.97,0.06,2599.0,3323.0
PSA Airlines Inc.,2,6,512,7.12,1.92,6410.0,7439.0
PSA Airlines Inc.,2,7,487,4.35,1.95,4594.0,5665.0
PSA Airlines Inc.,2,8,328,5.27,1.08,3550.0,4148.0
PSA Airlines Inc.,2,9,745,4.76,1.57,7148.0,8191.0
PSA Airlines Inc.,2,10,408,7.75,2.27,5142.0,4984.0
PSA Airlines Inc.,2,11,823,11.57,6.15,12833.0,12468.0
PSA Airlines Inc.,2,12,435,16.70,11.92,9051.0,9084.0
PSA Airlines Inc.,2,13,624,11.59,7.36,9790.0,9548.0
PSA Airlines Inc.,2,14,557,14.10,9.63,9831.0,9767.0
PSA Airlines Inc.,2,15,485,14.25,10.08,8862.0,8920.0
PSA Airlines Inc.,2,16,635,10.91,7.49,9337.0,9427.0
PSA Airlines Inc.,2,17,558,17.93,14.16,12208.0,12517.0
PSA Airlines Inc.,2,18,546,11.53,9.17,8261.0,8584.0
PSA Airlines Inc.,2,19,322,17.50,14.16,6790.0,6941.0
PSA Airlines Inc.,2,20,551,13.86,8.19,9674.0,9385.0
PSA Airlines Inc.,2,21,71,2.27,-2.85,549.0,533.0
PSA Airlines Inc.,2,22,350,10.86,7.13,5029.0,5027.0
PSA Airlines Inc.,3,5,383,1.29,-4.70,2665.0,2870.0
PSA Airlines Inc.,3,6,615,8.05,2.65,8392.0,8985.0
PSA Airlines Inc.,3,7,620,4.80,1.86,6160.0,7272.0
PSA Airlines Inc.,3,8,381,5.36,2.03,3924.0,4424.0
PSA Airlines Inc.,3,9,746,2.12,-2.76,5100.0,5443.0
PSA Airlines Inc.,3,10,516,9.50,3.72,7393.0,7319.0
PSA Airlines Inc.,3,11,838,4.22,-0.25,7333.0,7377.0
PSA Airlines Inc.,3,12,546,6.76,1.08,6322.0,5984.0
PSA Airlines Inc.,3,13,743,5.36,0.74,7263.0,7282.0
PSA Airlines Inc.,3,14,617,8.76,4.60,7889.0,8237.0
PSA Airlines Inc.,3,15,517,9.13,4.11,6884.0,7078.0
PSA Airlines Inc.,3,16,625,7.91,2.40,7464.0,7222.0
PSA Airlines Inc.,3,17,627,9.26,4.63,8607.0,8899.0
PSA Airlines Inc.,3,18,664,9.95,5.42,9450.0,9224.0
PSA Airlines Inc.,3,19,433,7.35,3.98,5213.0,5802.0
PSA Airlines Inc.,3,20,639,7.80,3.57,7716.0,7898.0
PSA Airlines Inc.,3,21,97,2.45,-0.41,761.0,920.0
PSA Airlines Inc.,3,22,433,5.23,0.50,4168.0,4017.0
PSA Airlines Inc.,4,5,294,5.02,-2.34,3107.0,3142.0
PSA Airlines Inc.,4,6,562,1.67,-5.96,4169.0,4571.0
PSA Airlines Inc.,4,7,537,1.90,-3.75,4079.0,4729.0
PSA Airlines Inc.,4,8,387,6.36,1.08,4391.0,4630.0
PSA Airlines Inc.,4,9,602,3.85,-1.01,5269.0,5773.0
PSA Airlines Inc.,4,10,464,7.20,1.42,5641.0,5487.0
PSA Airlines Inc.,4,11,726,3.04,-1.78,5465.0,5684.0
PSA Airlines Inc.,4,12,454,6.12,-0.65,5010.0,4678.0
PSA Airlines Inc.,4,13,664,6.46,2.13,7454.0,7730.0
PSA Airlines Inc.,4,14,624,7.18,1.49,7120.0,7233.0
PSA Airlines Inc.,4,15,432,10.11,5.21,6204.0,6273.0
PSA Airlines Inc.,4,16,572,6.64,1.77,6346.0,6641.0
